an abundant nonmetallic tetravalent element occurring in three allotropic forms: amorphous carbon and graphite and diamond; occurs in all organic compounds,"['powdered or granular carbon used for purifying by adsorption; given orally (as a slurry) it is an antidote for some kinds of poisons', 'a black colloidal substance consisting wholly or principally of amorphous carbon and used to make pigments and ink', 'a charred substance', 'a carbonaceous material obtained by heating wood or other organic matter in the absence of air', 'very hard native crystalline carbon valued as a gem', 'a form of carbon having a large molecule consisting of an empty cage of sixty or more carbon atoms', 'used as a lubricant and as a moderator in nuclear reactors', 'a radioactive isotope of carbon']"
a soft yellow malleable ductile (trivalent and univalent) metallic element; occurs mainly as nuggets in rocks and alluvial deposits; does not react with most chemicals but is attacked by chlorine and aqua regia,"['100 per cent gold', 'the particles and flakes (and sometimes small nuggets) of gold obtained in placer mining', 'a gold alloy (at least 14 karat gold with silver or silver and cadmium) that has a green appearance', '22-karat gold from which guinea coins were made']"
solid homogeneous inorganic substances occurring in nature having a definite chemical composition,"['a waxy mineral that is a mixture of hydrocarbons and occurs in association with petroleum; some varieties are used in making ceresin and candles', 'a white or grey mineral consisting of lithium aluminum phosphate; a source of lithium', 'a mineral or mineral variety belonging to the amphibole group', 'a group of minerals with similar crystal structures containing a silicate chain and combinations of chiefly sodium and calcium and magnesium and iron and aluminum', 'a common complex mineral consisting of calcium fluoride phosphate or calcium chloride phosphate; a source of phosphorus', 'a mineral form of crystalline calcium carbonate; dimorphic with calcite', 'a valuable silver ore consisting of silver sulfide (Ag2S)', 'a rare steel-grey mineral consisting of silver and germanium and sulfur', 'a silver-white or grey ore of arsenic', 'a dark bituminous substance found in natural beds and as residue from petroleum distillation; consists mainly of hydrocarbons', 'dark-green to black glassy mineral of the pyroxene group containing large amounts of aluminum and iron and magnesium', 'a mineral consisting of zirconium oxide', 'a yellow-to-brown mineral that is a source of rare earth elements', 'a clay-like mineral; the chief ore of aluminum; composed of aluminum oxides and aluminum hydroxides; used as an abrasive and catalyst', 'the chief source of beryllium; colored transparent varieties are valued as gems', 'an ore of boron consisting of hydrated sodium borate; used as a flux or cleansing agent', 'a mineral consisting of sulfides of copper and iron that is found in copper deposits', 'a white or reddish mineral consisting of hydrous chlorides of potassium and magnesium; used as a fertilizer and as a source of potassium and magnesium', 'a hard heavy dark mineral that is the chief source of tin', 'a mineral consisting of strontium sulphate', 'a mineral consisting of lead carbonate that is an important source of lead', 'a heavy grey mineral that is an ore of copper', 'a yellow copper ore (CuFeS2) made up of copper and iron sulfide', 'a generally green or black mineral; it occurs as a constituent of many rocks typically in the form of a flat crystal', 'a brownish-black mineral; the major source of chromium', 'a rare hard yellow green mineral consisting of beryllium aluminate in crystal form; used as a gemstone', 'a heavy reddish mineral consisting of mercuric sulfide; the chief source of mercury', 'a rare silvery-white mineral; important ore of cobalt', 'a valuable black mineral combining niobite and tantalite; used in cell phones and computer chips', 'a blue mineral of magnesium and iron and aluminum and silicon and oxygen; often used as a gemstone', 'very hard mineral used as an abrasive', 'a white mineral consisting of silica; found in volcanic rocks', 'a rare lead chromite mineral that forms bright orange crystals', 'a white mineral consisting of fluorides of aluminum and sodium; a source of fluorine', 'a mineral consisting of cuprous oxide that is a source of copper', 'a light colored mineral consisting of calcium magnesium carbonate; a source of magnesium; used as a ceramic and as fertilizer', 'a colored mineral used as a pigment', 'a hard grey-black mineral consisting of corundum and either hematite or magnetite; used as an abrasive (especially as a coating on paper)', 'a reddish mineral consisting of hydrated cobalt arsenate in monoclinic crystalline form and used in coloring glass; usually found in veins bearing cobalt and arsenic', 'a dark mineral consisting of oxides of yttrium and erbium and tantalum and other minerals', 'a soft mineral (calcium fluoride) that is fluorescent in ultraviolet light; chief source of fluorine', 'a mineral that is a source of rare earths; consists of silicates of iron and beryllium and cerium and yttrium and erbium', 'soft blue-grey mineral; lead sulfide; a major source of lead', 'any of a group of hard glassy minerals (silicates of various metals) used as gemstones and as an abrasive', 'a green mineral consisting of hydrated nickel magnesium silicate; a source of nickel', 'a rare reddish-grey mineral consisting of a copper iron germanium sulfide', 'white crystalline mineral consisting of aluminum hydroxide; a constituent of bauxite and a source of alumina', 'a green mineral consisting of hydrated silicate of potassium or iron or magnesium or aluminum; found in greensand', 'ore of cadmium; a rare yellowish mineral consisting of cadmium sulphide in crystalline form', 'a common white or colorless mineral (hydrated calcium sulphate) used to make cements and plasters (especially plaster of Paris)', 'naturally occurring crystalline sodium chloride', 'a mineral consisting of manganese tetroxide; a source of manganese', 'a white or colorless mineral (BaSO4); the main source of barium', 'a white mineral; a common ore of zinc', 'a weakly magnetic black mineral found in metamorphic and plutonic rocks; an iron titanium oxide in crystalline form; a source of titanium', 'a hard green mineral consisting of sodium aluminum silicate in monoclinic crystalline form; a source of jade; found principally in Burma', 'a white mineral consisting of magnesium sulphate and potassium chloride; a source of potassium salts; used as a fertilizer', 'a mineral consisting of aluminum silicate; main source of kaolin', 'a light soft mineral consisting of hydrated sodium borate in crystalline form; an important source of boron', 'a white mineral consisting of hydrous magnesium sulfate often found in salt mines', 'a grey or greenish-blue mineral consisting of aluminum silicate in crystalline form; occurs in metaphoric rock, used as a refractory', 'a mineral consisting of potassium magnesium double sulphate; used as a fertilizer', 'a white mineral consisting of magnesium carbonate; a source of magnesium', 'a green or blue mineral used as an ore of copper and for making ornamental objects', 'a thick black tar intermediate between petroleum and asphalt', 'a black mineral consisting of basic manganese oxide; a source of manganese', 'a white clayey mineral', 'any of various minerals consisting of hydrous silicates of aluminum or potassium etc. that crystallize in forms that allow perfect cleavage into very thin leaves; used as dielectrics because of their resistance to electricity', 'a yellow mineral consisting of nickel sulfide; a minor source of nickel', 'a mineral resembling graphite that is valued as the chief source of molybdenum and its compounds', 'a reddish-brown mineral containing rare earth metals; an important source of thorium and cerium', 'a whitish mineral consisting of sodium aluminum silicate or potassium aluminum silicate in crystalline form; used in the manufacture of ceramics and enamels', 'an igneous rock consisting of nepheline and pyroxene', 'a black mineral that is an ore of niobium and tantalum', 'the mineral form of calcium nitrate', 'rare green to black mineral consisting of hydrated copper arsenate that is found in copper deposits', 'a mineral consisting of magnesium iron silicate; a source of magnesium', 'a translucent mineral consisting of hydrated silica of variable color; some varieties are used as gemstones', 'a mineral that contains metal that is valuable enough to be mined', 'a yellow mineral occurring in conjunction with realgar; an ore of arsenic', 'a hard and corrosion resistant mineral that is a natural alloy of osmium and iridium (usually containing small amounts of rhodium and platinum); used in needles and pen nibs etc.', 'a mineral (iron and nickel sulphide) that is the chief ore of nickel', 'a white solid mineral that occurs naturally as periclase; a source of magnesium', 'grey or green or brown mineral similar to mica and containing aluminum and potassium sulphates', 'a rare mineral that is an important source of cesium', 'a mineral consisting of hydrated basic oxide of manganese and barium; a source of manganese', 'a common mineral (iron disulfide) that has a pale yellow color', 'a mineral consisting of manganese dioxide; an important source of manganese', 'a mineral consisting of lead chloride and phosphate; a minor source of lead', 'a white or greenish aluminum silicate mineral (resembles talc)', 'any of a group of crystalline silicate mineral common in igneous and metamorphic rocks', 'a brownish iron sulfide mineral (FeS) having weak magnetic properties', 'a hard glossy mineral consisting of silicon dioxide in crystal form; present in most rocks (especially sandstone and granite); yellow sand is quartz with iron oxide impurities', 'a rare soft orange mineral consisting of arsenic sulphide; an important ore of arsenic', 'clay whose redness results from iron oxide', 'a mineral consisting of manganese carbonate; a source of manganese', 'a pink or red mineral consisting of crystalline manganese silicate; used as an ornamental stone', 'a mineral consisting of titanium dioxide in crystalline form; occurs in metamorphic and plutonic rocks and is a major source of titanium', 'a complex black mineral occurring in pegmatites', 'a rare light blue or green mineral; consists of aluminum and magnesium silicate and occurs as small grains in some metamorphic rocks', 'a mineral used as an ore of tungsten', 'a grey mineral consisting of cobalt arsenide and nickel; an important source of cobalt and nickel', 'a vitreous mineral consisting of sodium aluminum silicate and sodium chloride in crystalline form; occurs in igneous rocks', 'any of various nonmetallic minerals (calcite or feldspar) that are light in color and transparent or translucent and cleavable', 'a hard glassy mineral consisting of an oxide of magnesium and aluminum; occurs in various colors that are used as gemstones', 'a pyroxene mineral consisting of lithium aluminum silicate; a source of lithium', 'a dark grey mineral with a metallic luster that is a source of tin', 'a soft grey mineral; the chief ore of antimony', 'a mineral consisting of strontium carbonate', 'a silver-white mineral consisting of silver gold telluride; a source of gold in Australia and America', 'a mineral consisting of native potassium chloride; an important ore of potassium that is found in sedimentary beds', 'a fine grained mineral having a soft soapy feel and consisting of hydrated magnesium silicate; used in a variety of products including talcum powder', 'a mineral consisting of tantalum oxide of iron and manganese that occurs with niobite or in coarse granite; an ore of tantalum', 'a radioactive mineral consisting of thorium silicate; it is a source of thorium that is found in coarse granite', 'a mineral consisting of scandium yttrium silicate; a source of scandium', 'a mineral (fluosilicate of aluminum) that occurs in crystals of various colors and is used as a gemstone', 'a mineral that is a complex borosilicate and hydroxide of aluminum containing iron and magnesium and calcium and lithium and sodium; it is usually black but occurs in transparent colored forms that are used as gemstones', 'a mineral form of silica', 'a blue to grey green mineral consisting of copper aluminum phosphate', 'a mineral consisting of chloride and vanadate of lead; a source of vanadium', 'any of a group of yellow or brown hydrous silicate minerals having a micaceous structure', 'a green or yellow or brown mineral consisting of a hydrated silicate; it occurs as crystals in limestone and is used a gemstone', 'a mineral consisting of iron and manganese tungstate in crystalline form; the principal ore of tungsten; found in quartz veins associated with granitic rocks', 'a white or greyish mineral typically found in metamorphic limestone; a silicate of calcium', 'a yellow to orange or brown mineral used as a molybdenum ore', 'a brownish-black mineral consisting of zinc sulfide', 'a brown-to-yellow mineral that is a phosphate of yttrium in crystalline form', 'any of a family of glassy minerals analogous to feldspar containing hydrated aluminum silicates of calcium or sodium or potassium; formed in cavities in lava flows and in plutonic rocks', 'an ore that is the chief source of zinc; consists largely of zinc sulfide in crystalline form', 'a steel grey metallic mineral (a sulphide of lead and antimony)', 'a common mineral occurring in small crystals; chief source of zirconium; used as a refractory when opaque and as a gem when transparent']"
a mineral or mineral variety belonging to the amphibole group,"['a green mineral of the amphibole group; calcium magnesium iron silicate', 'a dark brown mineral of the amphibole group; magnesium iron silicate', 'a fibrous amphibole; used for making fireproof articles; inhaling fibers can cause asbestosis or lung cancer', 'a green to black mineral of the amphibole group; consists of silicates of calcium and sodium and magnesium and iron', 'an amphibole mineral consisting of calcium magnesium silicate in monoclinic crystalline form; a source of jade that is less valuable than from jadeite; once believed to cure kidney disorders']"
any of a group of hard glassy minerals (silicates of various metals) used as gemstones and as an abrasive,"['a deep red garnet consisting of iron aluminum silicate', 'a garnet consisting of calcium iron silicate and having any color ranging from yellow and green to brown and black; used as gemstone', 'deep-red cabochon garnet cut without facets', 'a garnet ranging in color from yellow to brown', 'a deep red garnet used as a gemstone', 'a red or pink variety of garnet used as a gemstone']"
any of various minerals consisting of hydrous silicates of aluminum or potassium etc. that crystallize in forms that allow perfect cleavage into very thin leaves; used as dielectrics because of their resistance to electricity,"['dark brown to black mica found in igneous and metamorphic rock', 'a mineral of the mica group; an important source of lithium', 'a colorless or pale brown mica with potassium', 'a colorless or pale brown mica with sodium', 'a brown form of mica consisting of hydrous silicate of potassium and magnesium and aluminum', 'a mica containing iron and lithium']"
(physics and chemistry) the simplest structural unit of an element or compound,"['a small molecule (not a protein but sometimes a vitamin) essential for the activity of some enzymes', 'a molecule that is a permanent dipole', 'a complex molecule used medically to chelate metal ions in cases of lead or heavy metal poisoning', 'any very large complex molecule; found only in plants and animals', 'any large molecule containing chains of amino acids linked by peptide bonds']"
a mineral that contains metal that is valuable enough to be mined,"['the desired mineral that is left after impurities have been removed from mined ore', 'an ore from which iron can be extracted', 'ore containing lead', 'ore that yields a substantial profit to the miner', 'any ore from which uranium can be extracted']"
a hard glossy mineral consisting of silicon dioxide in crystal form; present in most rocks (especially sandstone and granite); yellow sand is quartz with iron oxide impurities,"['a transparent purple variety of quartz; used as a gemstone', 'a smoky yellow or brown quartz', 'a milky or greyish translucent to transparent quartz', 'semiprecious yellow quartz resembling topaz', 'a thin plate or small rod of quartz cut along certain lines and ground so that it can produce an electric signal at a constant frequency; used in crystal oscillators', 'a clear quartz used in making electronic and optical equipment', 'a translucent rose-red variety of quartz used for ornaments', 'a translucent quartz spangled with bits of mica or other minerals', 'a yellow quartz']"
rock formed from consolidated clay sediments,"['a sedimentary rock composed of sand', 'a sedimentary rock formed from clay deposits', 'a sedimentary rock differing from shale in being bound by silica and from slate in having no slate cleavages', 'a sedimentary rock consisting mainly of calcium that was deposited by the remains of marine animals', 'a sedimentary rock formed of coarse-grained material', 'a sedimentary rock formed by the deposition of successive layers of clay', 'a fine-grained metamorphic rock that can be split into thin layers']"
rock altered by pressure and heat,"['a metamorphic rock composed chiefly of amphibole and plagioclase', 'a laminated metamorphic rock similar to granite', 'a fine-grained metamorphic rock formed by the action of heat on clay rocks', 'metamorphic rock with approximately the same composition as marl', 'any metamorphic rock that can be split into thin layers']"
a product made from animal material,"['waxy substance secreted by the sperm whale and found floating at sea or washed ashore; used in perfume', 'fiber derived from animals', 'a protein gelatin obtained by boiling e.g. skins and hoofs of cattle and horses', 'the outer covering of an animal', 'a yellow to brown wax secreted by honeybees to build honeycombs', 'gelatinous substance obtained by boiling skins fins and bones of fish', 'resinlike substance secreted by certain lac insects; used in e.g. varnishes and sealing wax', 'resembling lac; secreted by a scale living on twigs of certain Mexican shrubs; used locally as medicine']"
resinlike substance secreted by certain lac insects; used in e.g. varnishes and sealing wax,"['lac refined by treating with solvent; garnet-colored', 'an inferior lac produced by lac insects in Madagascar', 'granular material obtained from stick lac by crushing and washing', 'lac purified by heating and filtering; usually in thin orange or yellow flakes but sometimes bleached white', 'lac in its natural state as scraped off twigs and dried']"
a substance that unites or bonds surfaces together,"['something used to bind separate particles together or facilitate adhesion to a surface', 'a sticky adhesive that is smeared on small branches to capture small birds', 'something that hardens to act as adhesive material', 'an adhesive made from water and flour or starch; used on paper and paperboard', 'an adhesive made by dissolving unvulcanized rubber in a solvent like benzene or naphtha', 'an adhesive solution made of gum and ether and used to attach false hair to skin']"
cement consisting of a sticky substance that is used as an adhesive,"['a protein gelatin obtained by boiling e.g. skins and hoofs of cattle and horses', 'made from casein; used for e.g. plywood and cabinetwork', 'gelatinous substance obtained by boiling skins fins and bones of fish', 'glue that is not water soluble']"
something that hardens to act as adhesive material,"['cement consisting of a sticky substance that is used as an adhesive', 'a cement resembling putty; made by mixing ferric oxide and boiled linseed oil; is acid resistant', 'a pasty cement used as an adhesive or filler', 'a dough-like mixture of whiting and boiled linseed oil; used especially to patch woodwork or secure panes of glass', 'a cement resembling putty; made by mixing white and red lead in boiled linseed oil; used as luting on pipe fittings']"
used for filling cracks or holes in a surface,"['a pasty cement used as an adhesive or filler', 'a dough-like mixture of whiting and boiled linseed oil; used especially to patch woodwork or secure panes of glass', 'any glutinous material used to fill pores in surfaces or to stiffen fabrics', 'material used for stiffening something']"
natural bases containing nitrogen found in plants,"['a poisonous crystalline alkaloid extracted from the nightshade family; used as an antispasmodic and to dilate the eye pupil; also administered in large amounts as an antidote for organophosphate nerve agents or organophosphate insecticides', 'a sweet tasting alkaloid that occurs in sugar beets', 'a bitter alkaloid poison resembling strychnine and extracted from nux vomica', 'a bitter alkaloid found in coffee and tea that is responsible for their stimulating effects', 'an alkaloid derivative of the bark of cinchona trees that is used as an antimalarial drug', 'white odorless powdered or crystalline alkaloid from plants of the genus Ephedra (especially Ephedra sinica) or made synthetically; used as a bronchodilator to treat bronchitis and asthma', 'an alkaloid derived from ergot (trade name Ergotrate Maleate) that is less toxic than ergot; induces muscular contraction of the uterus and is administered after childbirth or abortion', 'an alkaloid derived from ergot that is less toxic than ergot; causes constriction of blood vessels and is used to treat migraine', 'a poisonous crystalline alkaloid (isometric with atropine but more potent); used to treat excess motility of the gastrointestinal tract', 'an alkaloid poison that occurs in tobacco; used in medicine and as an insecticide', ""used in treatment of Alzheimer's disease and glaucoma"", 'cholinergic alkaloid used in eyedrops to treat glaucoma', 'poisonous crystalline alkaloid occurring with ephedrine and isomorphic with it', 'any of several alkaloids extracted from the shrub Rauwolfia serpentina', 'an alkaloid with anticholinergic effects that is used as a sedative and to treat nausea and to dilate the pupils in ophthalmic procedures', 'an alkaloid plant toxin extracted chiefly from nux vomica; formerly used as a stimulant', 'a toxic alkaloid found in certain tropical South American trees that is a powerful relaxant for striated muscles']"
steel who characteristics are determined by the addition of other elements in addition to carbon,"['Elinvar is a trademark for a kind of steel used for watch springs because its elasticity is constant over a wide range of temperatures', 'a steel alloy made with chromium and tungsten', 'a steel with a relatively large component (10-14%) of manganese; highly resistant to wear and shock', 'steel containing 10-15% molybdenum; properties are similar to tungsten steel', 'an alloy steel containing nickel', 'steel containing chromium that makes it resistant to corrosion', 'alloy steel that is suitable for making tools; is hard and tough and can retain a cutting edge', 'a very hard heat-resistant steel containing tungsten', 'steel alloyed with vanadium for greater strength and high-temperature stability']"
an alloy of copper and tin and sometimes other elements; also any copper-base alloy containing other elements in place of tin,"['an alloy of copper and tin that can be worked', 'bronze with 3 or 4 parts copper to 1 part tin; used in making bells', 'a copper-base alloy containing beryllium', 'a type of bronze used for parts subject to wear or corrosion (especially corrosion by sea water)', 'bronze to which 1-4% lead is added', 'a bronze containing up to 30% nickel', 'a corrosion-resistant bronze containing phosphorus; used in bearings and gears', 'a bronze with 2-3% silicon that is resistant to corrosion']"
any of a class of highly unsaturated yellow to red pigments occurring in plants and animals,"['an isomer of carotene that is found in dark green and dark yellow fruits and vegetables', 'yellow or orange-red fat-soluble pigments in plants', 'carotenoid that makes tomatoes red; may lower the risk of prostate cancer', 'yellow carotenoid pigments in plants and animal fats and egg yolks', 'yellow carotenoid (isomeric with lutein and occurs widely with it) that is the main pigment in yellow Indian corn']"
any organic compound containing the group -CONH2,"['a colorless solid amide of acetic acid used as a solvent and in the synthesis of organic compounds', 'a white crystalline amide of propenoic acid can damage the nervous system and is carcinogenic in laboratory animals', 'amide combining the amino group of one amino acid with the carboxyl group of another; usually obtained by partial hydrolysis of protein', 'the amide of propionic acid (C2H5CONH2)']"
a substance that retards or stops an activity,"['an agent that retards or restrains the action of angiotensin II', '(chemistry) a substance that retards a chemical reaction or diminishes the activity of a catalyst', 'substance that inhibits oxidation or inhibits reactions promoted by oxygen or peroxides', 'any substance used to slow down neutrons in nuclear reactors']"
substance that inhibits oxidation or inhibits reactions promoted by oxygen or peroxides,"['an isomer of naphthol used in rubber as an antioxidant', 'any of a class of highly unsaturated yellow to red pigments occurring in plants and animals', 'an enzyme in the body that is a powerful scavenger of free radicals', 'antioxidant that inhibits the formation of rust', 'a toxic nonmetallic element related to sulfur and tellurium; occurs in several allotropic forms; a stable grey metallike allotrope conducts electricity better in the light than in the dark and is used in photocells; occurs in sulfide ores (as pyrite)', 'a vitamin found in fresh fruits (especially citrus fruits) and vegetables; prevents scurvy', 'a fat-soluble vitamin that is essential for normal reproduction; an important antioxidant that neutralizes free radicals in the body']"
any compound of carbon and another element or a radical,"['any organic compound formed by adding alcohol molecules to aldehyde molecules', 'organic compounds that react with water to form an acid', 'organic compounds containing the group -COX where X is a halogen atom', 'any of a class of highly reactive chemical compounds; used in making resins and dyes and organic acids', 'an oily colorless liquid obtained by the condensation of two molecules of acetaldehyde; contains an alcohol group (-OH) and an aldehyde group (-CHO)', 'organic compound that is an alkane or alkene or alkyne or their derivative', 'natural bases containing nitrogen found in plants', 'organic compound in which halogen atoms have been substituted for hydrogen atoms in an alkane', 'organic compound that has an alkyl group bound to a benzene ring', 'any organic compound containing the group -CONH2', 'organic compounds containing an amino group and a carboxylic acid group', 'insecticide', 'a poisonous oily liquid with a garlicky odor composed of 2 cacodyl groups; undergoes spontaneous combustion in dry air', 'a colorless or yellowish oily liquid obtained by distillation of wood tar; used as an antiseptic', 'a dark oily liquid obtained by distillation of coal tar; used as a preservative for wood', 'any organic compound in which the cyano radical -CN and the hydroxyl radical -OH are attached to the same carbon atom', 'any organic compound containing two amino groups', 'an organic compound that contains a hydroxyl group bonded to a carbon atom which in turn is doubly bonded to another carbon atom', 'formed by reaction between an acid and an alcohol with elimination of water', 'any of a class of organic compounds that have two hydrocarbon groups linked by an oxygen atom', 'a colorless toxic flammable liquid used in the synthesis of nylon', 'a group of compounds derived from monosaccharides', 'one of various compounds of carbon and any of the halogens', 'a compound in which the hydrogen atoms of a hydrocarbon have been replaced by bromine and other halogen atoms; very stable; used in fire extinguishers although it is thought to release bromine that depletes the ozone layer', 'an organic compound usually formed as an intermediate product in the preparation of acetals from aldehydes or ketones', 'any substance that can cause lysis (destruction) of erythrocytes (red blood cells) and the release of their hemoglobin', 'an organic residue of decaying organic matter', 'an organic compound containing only carbon and hydrogen', 'any of a class of organic compounds that contain the divalent radical -CONHCO-', 'any of a class of organic compounds having a carbonyl group linked to a carbon atom in each of two hydrocarbon radicals', 'any very large complex molecule; found only in plants and animals', 'any organic substance that occurs in neural activity', 'any of a class of organic compounds containing the cyano radical -CN', 'a poisonous oily water-soluble liquid used as a solvent and in the manufacture of aniline', 'an organic compound that does no contain a steroid', 'any compound containing the group -C=NOH', 'any of various water-soluble compounds that form by hydrolysis in the digestion of proteins to amino acids', 'any compound obtained from petroleum or natural gas', 'any of a class of weakly acidic organic compounds; molecule contains one or more hydroxyl groups', 'an organic compound of creatine and phosphoric acid; found in the muscles of vertebrates where its hydrolysis releases energy for muscular contraction', 'any of a group of compounds that are inactive precursors of enzymes and require some change (such as the hydrolysis of a fragment that masks an active enzyme) to become active', 'a crystalline compound used as an antithyroid drug in the treatment of goiter', 'a heterocyclic organic compound with a penetrating odor', 'a bitter compound used as an insecticide and tonic and vermifuge; extracted from the wood and bark of trees of the genera Quassia and Picrasma', 'a compound derived from ammonium with hydrogen atoms replaced by organic groups; used as surface-active agents, disinfectants, and in drugs', 'a substance that curdles milk in making cheese and junket', 'any of a class of solid or semisolid viscous substances obtained either as exudations from certain plants or prepared by polymerization of simple molecules', 'any of several fat-soluble organic compounds having as a basis 17 carbon atoms in four rings; many have important physiological effects', 'a compound made up of a ring of four carbon atoms and one sulfur atom and one nitrogen atom', 'depresses the function of the thyroid gland', 'the chief solid component of mammalian urine; synthesized from ammonia and carbon dioxide and used as fertilizer and in animal feed and in plastics', 'crystalline oxidation product of the metabolism of nucleoproteins; precursor of uric acid; found in many organs and in urine']"
any of a large group of nitrogenous organic compounds that are essential constituents of living cells; consist of polymers of amino acids; essential in the diet of animals for growth and for repair of tissues; can be obtained from meat and eggs and milk and legumes,"['a protein complex in muscle fibers; composed of myosin and actin; shortens when stimulated and causes muscle contractions', 'granular protein in outermost layer of endosperm of many seeds or cereal grains', '(pathology) a waxy translucent complex protein resembling starch that results from degeneration of tissue', 'any of a large variety of proteins normally present in the body or produced in response to an antigen which it neutralizes, thus producing an immune response', 'a protein that combines with a coenzyme to form an active enzyme', 'the outer covering of protein surrounding the nucleic acid of a virus', 'a protein complex combining amino acids with other substances', 'any of various protein molecules secreted by cells of the immune system that serve to regulate the immune system', 'any of several complex proteins that are produced by cells and act as catalysts in specific biochemical reactions', 'a protein containing 20% iron that is found in the intestines and liver and spleen; it is one of the chief forms in which iron is stored in the body', 'a white insoluble fibrous protein formed by the action of thrombin on fibrinogen when blood clots; it forms a network that traps red cells and platelets', 'the main protein of the keratohyalin granules', 'a protein substance that remains when starch is removed from cereal grains; gives cohesiveness to dough', 'a protein that is involved in cell differentiation and growth', 'a protein in plasma that binds free hemoglobin and removes it (as from wounds)', 'a protein that contains iodine', 'any of several substances found in the nuclei of all living cells; consists of a protein bound to a nucleic acid', 'retinal protein formed by the action of light on rhodopsin', 'containing chemically bound phosphoric acid', 'any of the proteins in blood plasma', 'a protein manufactured exclusively by the prostate gland; PSA is produced for the ejaculate where it liquifies the semen and allows sperm cells to swim freely; elevated levels of PSA in blood serum are associated with benign prostatic hyperplasia and prostate cancer', 'the full complement of proteins produced by a particular genome', 'a protein derived from recombinant DNA', 'a protein that yields only amino acids when hydrolyzed']"
any of several complex proteins that are produced by cells and act as catalysts in specific biochemical reactions,"['an enzyme found in mammals that can catalyze the deamination of adenosine into inosine and ammonia', 'any of a group of proteins found in saliva and pancreatic juice and parts of plants; help convert starch to sugar', 'enzyme found in most plant and animal cells that functions as an oxidative catalyst; decomposes hydrogen peroxide into oxygen and water', 'an enzyme that hydrolyses acetylcholine (into choline and acetic acid)', 'an enzyme that induces coagulation', 'any enzyme that catalyzes the hydrolysis of collagen and gelatin', 'one of a series of enzymes in the blood serum that are part of the immune response', 'either of two related enzymes that control the production of prostaglandins and are blocked by aspirin', 'an enzyme that removes the iodine radical', 'any of the enzymes that hydrolize the carboxyl group', 'an enzyme that catalyzes the hydrolysis of disaccharides into monosaccharides', 'a pancreatic enzyme that catalyzes the hydrolysis of elastin', 'enzyme in the intestinal juice that converts inactive trypsinogen into active trypsin', 'enzyme that acts as a catalyst in converting histidine to histamine', 'an enzyme (trade name Hyazyme) that splits hyaluronic acid and so lowers its viscosity and increases the permeability of connective tissue and the absorption of fluids', 'an enzyme that catalyzes its substrate to an isomeric form', 'an enzyme that catalyzes the conversion of a proenzyme to an active enzyme', 'an enzyme secreted in the digestive tract that catalyzes the breakdown of fats into individual fatty acids that can be absorbed into the bloodstream', 'an enzyme found in saliva and sweat and tears that destroys the cell walls of certain bacteria', 'an enzyme that catalyzes the oxidation of many body compounds (e.g., epinephrine and norepinephrine and serotonin)', 'an enzyme of nitrogen-fixing microorganisms that catalyzes the conversion of nitrogen to ammonia', 'general term for enzymes that catalyze the hydrolysis of nucleic acid by cleaving chains of nucleotides into smaller units', 'any of the enzymes that catalyze biological oxidation', 'an enzyme that catalyzes oxidation-reduction', 'a proteolytic enzyme obtained from the unripe papaya; used as a meat tenderizer', 'enzyme produced by certain bacteria that inactivates penicillin and results in resistance to that antibiotic', 'an enzyme produced in the stomach that splits proteins into peptones', 'precursor of pepsin; stored in the stomach walls and converted to pepsin by hydrochloric acid in the stomach', 'any of a group of enzymes that act as a catalyst in the hydrolysis of organic phosphates', 'an enzyme that dissolves the fibrin of blood clots', 'an enzyme that catalyzes the formation of new DNA and RNA from an existing strand of DNA or RNA', 'any enzyme that catalyzes the splitting of proteins into smaller peptide fractions and amino acids by a process known as proteolysis', 'an enzyme that catalyses the biochemical reduction of some specified substance', 'an enzyme that occurs in gastric juice; causes milk to coagulate', ""a set of enzymes believed to snip pieces off a longer protein producing fragments of amyloid protein that bunch up and create amyloid protein plaques in brain tissue (the pathological hallmark of Alzheimer's)"", 'an enzyme produced by some hemolytic strains of streptococcus that dissolves fibrinous secretions from infections; used medicinally (often in combination with streptokinase)', 'an enzyme produced by some strains of streptococcus that can liquefy blood clots by converting plasminogen to plasmin; used medicinally in some cases of myocardial infarction and pulmonary embolism', 'an enzyme that catalyzes the conversion of superoxide into hydrogen peroxide and oxygen', 'an enzyme in eukaryotic cells that can add telomeres to the ends of chromosomes after they divide', 'any of various enzymes that move a chemical group from one compound to another compound', 'an enzyme of pancreatic origin; catalyzes the hydrolysis of proteins to smaller polypeptide units', 'an enzyme that catalyzes the hydrolysis of urea into carbon dioxide and ammonia; is present in intestinal bacteria', 'a complex of enzymes that cause glycolysis; originally found in yeast but also present in higher organisms']"
a protein that yields only amino acids when hydrolyzed,"['one of the proteins into which actomyosin can be split; can exist in either a globular or a fibrous form', 'a simple water-soluble protein found in many animal tissues and liquids', 'a colorless protein obtained by removing heme from hemoglobin; the oxygen carrying compound in red blood cells', 'a family of proteins found in blood and milk and muscle and in plant seed', 'a simple protein found in the seeds of cereals', 'a simple protein containing mainly basic amino acids; present in cell nuclei in association with nucleic acids', 'a simple protein found in plants', 'a simple protein found in fish sperm; rich in arginine; simpler in composition than globulin or albumin; counteracts the anticoagulant effect of heparin', 'a simple protein found in horny and cartilaginous tissues and in the lens of the eye']"
